"","baseMean","log2FoldChange.x","lfcSE.x","stat","pvalue.x","padj.x","log2FoldChange.y","lfcSE.y","pvalue.y","padj.y"
"Notch1",6356.19498301555,1.67895320490198,0.133820945358104,12.546266209741,4.16699840851674e-36,4.39495773321795e-34,1.66442123264543,0.13456070553976,4.16699840851674e-36,4.39495773321795e-34
"Tnfrsf18",16.0867238167474,1.9421093583272,0.499268458394242,3.88990997863846,0.000100281415566743,0.000562642846123465,1.66716905326203,0.534432169385788,0.000100281415566743,0.000562642846123465
"Camp",72.351751945452,1.78672148942286,0.326023054449413,5.48035319907138,4.24477591808634e-08,4.53800532775994e-07,1.66820408483258,0.336807169238504,4.24477591808634e-08,4.53800532775994e-07
"Entpd1",691.383836242893,1.72302111252679,0.216529385248859,7.95744702524559,1.75625275333768e-15,4.41738042227278e-14,1.67096276936295,0.219349011511468,1.75625275333768e-15,4.41738042227278e-14
"Cd33",1321.52235651708,1.71318404269812,0.188027256203716,9.11136011495054,8.13555581106083e-20,3.02995136452892e-18,1.67598607889205,0.190510688196733,8.13555581106083e-20,3.02995136452892e-18
"Siglecf",22.3959338367315,1.99814801347297,0.528660406626343,3.77964377212244,0.000157052888442603,0.00084626092973412,1.67848468626582,0.588139548769489,0.000157052888442603,0.00084626092973412
"Prg2",11.6683342608284,2.20905995660084,0.696829483634823,3.17015856602088,0.00152355770786423,0.00619040880265585,1.68032572041047,0.802384349415856,0.00152355770786423,0.00619040880265585
"Grk3",915.667940078644,1.69909720733842,0.101282526438888,16.7758177750792,3.6677477540326e-63,9.79444724699216e-61,1.68272784414671,0.101601496152182,3.6677477540326e-63,9.79444724699216e-61
"Klra17",34.5473504954979,2.33402155064187,0.75734092581073,3.08186375659457,0.00205708966792266,0.00803564656772405,1.70214029554706,0.933237249900196,0.00205708966792266,0.00803564656772405
"Ptpru",27.6895663892238,1.86858082612721,0.385406717776862,4.8483348627282,1.24502110220287e-06,1.03416676728976e-05,1.70767434973603,0.400639845525902,1.24502110220287e-06,1.03416676728976e-05
"Heg1",60.6265139247281,2.0048816178127,0.487656021674677,4.1112618909691,3.93502549396867e-05,0.000243173338132944,1.71111199759783,0.565409608179233,3.93502549396867e-05,0.000243173338132944
"Bst1",1353.89177828468,1.73744488337179,0.154632472149537,11.235963955175,2.71514050704967e-29,1.99284962011582e-27,1.71130451778399,0.155736314297798,2.71514050704967e-29,1.99284962011582e-27
"Ms4a4b",30.5418038230144,1.87362182969453,0.380667722901159,4.92193510764511,8.5692630934308e-07,7.34148949390102e-06,1.71736915206602,0.395622460308005,8.5692630934308e-07,7.34148949390102e-06
"Ccnd2",507.993438619419,1.76501550862806,0.202777046921944,8.70421744186598,3.19773450917777e-18,1.06176629165847e-16,1.72024203231635,0.205559626842854,3.19773450917777e-18,1.06176629165847e-16
"Ahr",193.582512111028,1.75773736301405,0.183014998104105,9.6043350611855,7.66510684574264e-22,3.3060053615435e-20,1.72253028149685,0.184469285734854,7.66510684574264e-22,3.3060053615435e-20
"H2.DMb1",1331.7276250243,1.73928003943598,0.120063723833355,14.4863076365186,1.47881321687989e-47,2.4747446246746e-45,1.72578474086618,0.120953465209134,1.47881321687989e-47,2.4747446246746e-45
"Plekha6",26.150054909244,2.16595777622533,0.632817712128363,3.42271989976473,0.000619979276190557,0.00285345064006882,1.73456685703247,0.715188256911027,0.000619979276190557,0.00285345064006882
"Ripor2",135.169510936792,1.79777838441105,0.236358296519923,7.60615730812524,2.82365575917404e-14,6.36260384800598e-13,1.73639256789619,0.242084937609687,2.82365575917404e-14,6.36260384800598e-13
"P2rx5",9.23633684505297,2.47659058551672,0.837810815768692,2.95602603702896,0.00311630782444274,0.0114700233151263,1.73690773927014,1.03037924852903,0.00311630782444274,0.0114700233151263
"Fpr2",143.858919816174,1.90604083575705,0.375911499268699,5.07045099568669,3.9687409906733e-07,3.64653500541293e-06,1.74736776214334,0.402076189902373,3.9687409906733e-07,3.64653500541293e-06
"Il1b",21.8090645320466,2.08017066002204,0.545997126679151,3.8098564230072,0.000139047517612142,0.000758446498717947,1.7536425667037,0.605288351441812,0.000139047517612142,0.000758446498717947
"Fam131a",100.980225049172,1.82691598946238,0.248338435873862,7.35655752615887,1.88713576822454e-13,3.9410051625601e-12,1.75849049531736,0.252292341493304,1.88713576822454e-13,3.9410051625601e-12
"Tmem151a",23.2760958571948,2.09881061008442,0.553886000250218,3.78924654014776,0.000151104894949482,0.000818876311101444,1.76429110265604,0.61548365204582,0.000151104894949482,0.000818876311101444
"Kmo",15.6622498737498,2.10176123511857,0.562054999356211,3.73942272113221,0.000184443338225471,0.00097759642654894,1.77091613502606,0.609683877602019,0.000184443338225471,0.00097759642654894
"Trim30d",137.926135953552,2.279979637795,0.691225286608579,3.29846098220954,0.000972163898089731,0.0042190971939572,1.77190525499452,0.808021107862886,0.000972163898089731,0.0042190971939572
"Pram1",1064.22056962958,1.80284918764607,0.167126646365476,10.7873234271905,3.95130064139267e-27,2.47963871750597e-25,1.77350239985746,0.16960254053541,3.95130064139267e-27,2.47963871750597e-25
"I830077J02Rik",375.711458851904,1.79115985651454,0.123551405193382,14.4972843790083,1.26038442634942e-47,2.13771418042049e-45,1.77507345640243,0.124060422130569,1.26038442634942e-47,2.13771418042049e-45
"Itgb2l",12.4773188365369,2.18393343693504,0.617246128588061,3.5381889586424,0.000402881633140255,0.00194708023779104,1.78554507254686,0.681055361885963,0.000402881633140255,0.00194708023779104
"Eps8",756.631087132352,1.81006884964345,0.140027712668037,12.9265044408357,3.18995307578962e-38,3.88709718973161e-36,1.7895932350081,0.140649662717556,3.18995307578962e-38,3.88709718973161e-36
"Met",193.039543741535,2.17825015353926,0.60383188127519,3.60737851227591,0.000309306282340879,0.00154542322836798,1.79497157094905,0.674126229615599,0.000309306282340879,0.00154542322836798
"Klrg2",33.5277285049696,2.09716736385295,0.533288096447006,3.93252236047491,8.40591578030902e-05,0.000479557495266629,1.79620138578773,0.580670833928232,8.40591578030902e-05,0.000479557495266629
"Gpr141",3053.78595342436,1.80749281445656,0.0646656268402624,27.951369263325,6.34445196348537e-172,3.98146082968525e-168,1.80380407518271,0.0647349200951227,6.34445196348537e-172,3.98146082968525e-168
"Fam20a",20.6834768993918,2.24816103592431,0.644047098708108,3.49067799611844,0.000481796555606129,0.00228103680475765,1.81956615104756,0.724730426719923,0.000481796555606129,0.00228103680475765
"Apbb1",82.4908279554339,1.89545503637186,0.263624784250991,7.18997283110999,6.48042162576656e-13,1.29104399722216e-11,1.82380192594128,0.269165173273323,6.48042162576656e-13,1.29104399722216e-11
"Rubcnl",184.788679627167,1.85504839273266,0.145067805133294,12.7874574998096,1.92674668526103e-37,2.19841796788284e-35,1.83350483339532,0.145697065496503,1.92674668526103e-37,2.19841796788284e-35
"March1",1349.76420760899,1.85396840876803,0.121561081587005,15.2513319605592,1.61308653195841e-52,3.1634139160328e-50,1.83885010047014,0.122045872359218,1.61308653195841e-52,3.1634139160328e-50
"Gabbr2",12.9838426832205,2.19336239782173,0.581964863988164,3.76889144611029,0.000163974176176553,0.000880633241417168,1.85501362182362,0.62733316651607,0.000163974176176553,0.000880633241417168
"Bach2",50.759233161028,1.98625961116719,0.35417331429857,5.60815716763111,2.04492287851618e-08,2.29980529106241e-07,1.85671345939226,0.366842540072209,2.04492287851618e-08,2.29980529106241e-07
"Grap2",384.634420003552,1.89397241436112,0.171195374580293,11.0632218832105,1.89177589700765e-28,1.28344212342395e-26,1.86201027013057,0.17301916740353,1.89177589700765e-28,1.28344212342395e-26
"Nxpe5",319.092537974652,1.90792890200149,0.19900908664125,9.58714465857971,9.05563841131069e-22,3.86589515987621e-20,1.8677361847963,0.201994329813589,9.05563841131069e-22,3.86589515987621e-20
"Nectin1",1366.2172037792,2.01752302105249,0.383675823656333,5.25840539501815,1.4530990724142e-07,1.42929831174535e-06,1.86861800482256,0.397952342898413,1.4530990724142e-07,1.42929831174535e-06
"Sh2d1b1",482.904073231814,1.90372571857412,0.170266080206226,11.1808865058051,5.0582159027206e-29,3.58581852546695e-27,1.87455615376102,0.171453579920362,5.0582159027206e-29,3.58581852546695e-27
"Chst1",51.6426932554278,1.9451194111311,0.26069863864913,7.46117977911269,8.57511513527025e-14,1.85562534590995e-12,1.87760043816983,0.264203327405131,8.57511513527025e-14,1.85562534590995e-12
"Hic1",12.0126292397382,2.26464968437829,0.62422100239545,3.62796137215455,0.000285667987395291,0.00143934922111533,1.88043495677688,0.679845552786328,0.000285667987395291,0.00143934922111533
"Ramp1",101.450966593592,1.92861290160978,0.202732816537924,9.51307703678557,1.85104580548399e-21,7.71843053309952e-20,1.88855300702342,0.204522453385282,1.85104580548399e-21,7.71843053309952e-20
"Sirpb1c",2818.65683004555,1.93707857662967,0.175042956029941,11.0663040693756,1.82784590600863e-28,1.246809454691e-26,1.90320329815346,0.176467201740986,1.82784590600863e-28,1.246809454691e-26
"Sirpb1b",852.715476952422,1.9486219080195,0.158632443352309,12.2838800616074,1.1056556135995e-34,1.07574291521607e-32,1.92393341766622,0.159548327291769,1.1056556135995e-34,1.07574291521607e-32
"Cytip",1388.15752541603,1.93041017845465,0.0803821867740699,24.0153976387885,1.92020501105411e-127,2.67783256597113e-124,1.9267782020471,0.0804985673739576,1.92020501105411e-127,2.67783256597113e-124
"Btla",13.9580142999308,2.2760963248863,0.59959572088694,3.79605164880002,0.000147018881543387,0.000798111584018618,1.9275074851624,0.648090350046701,0.000147018881543387,0.000798111584018618
"Itgb7",10160.4876199748,1.95773683935524,0.119988288715846,16.3160660120049,7.58700692065222e-60,1.86714752668835e-57,1.94379751951583,0.120447340308282,7.58700692065222e-60,1.86714752668835e-57
"Plekhg1",565.724796330749,1.96540217021025,0.131895762788705,14.9011774802712,3.23822045539137e-50,5.80612927651673e-48,1.94846308062031,0.132397330027797,3.23822045539137e-50,5.80612927651673e-48
"Gpr18",7.75165913005609,2.61618883114443,0.839489495310205,3.11640448839411,0.00183070973387275,0.00726438124243973,1.9517359771049,0.982041779172356,0.00183070973387275,0.00726438124243973
"Alox5",3539.10847305143,1.96413695143136,0.111341726411281,17.640618793498,1.20138154944439e-69,4.18848328529904e-67,1.95230110292692,0.111724206243872,1.20138154944439e-69,4.18848328529904e-67
"Rhbdl1",10.260810190693,2.41872999505696,0.69919598102192,3.45930191349474,0.000541577471682594,0.0025334844752472,1.95240737743608,0.776369092076766,0.000541577471682594,0.0025334844752472
"Mfsd6l",12.2635367640084,2.29386132021996,0.588015163006299,3.90102409688266,9.57866146721135e-05,0.000540182813420112,1.96620185536241,0.628300492751493,9.57866146721135e-05,0.000540182813420112
"Tcp11l2",151.208648343641,2.02501630743414,0.227687540287878,8.89383892009988,5.90332506953512e-19,2.08711642106297e-17,1.97201134072897,0.230685109731793,5.90332506953512e-19,2.08711642106297e-17
"Rflnb",48.1147565135291,2.07174105855649,0.32335794983248,6.40695878864208,1.48450923994761e-10,2.22871716155293e-09,1.97409521881296,0.330569101764301,1.48450923994761e-10,2.22871716155293e-09
"BC147527",52.5726124920619,2.08342678026578,0.318853478006829,6.534119663017,6.39847733223966e-11,1.00635700497418e-09,1.98552988488841,0.326806173728478,6.39847733223966e-11,1.00635700497418e-09
"Spaca9",12.7289364032449,2.33651827977648,0.608191837242306,3.84174554260845,0.000122162445374462,0.000673960814019724,1.99090819903683,0.654556096116561,0.000122162445374462,0.000673960814019724
"Ppp1r9a",175.606218088836,2.0302950633121,0.201460828945721,10.0778651310877,6.92135744489061e-24,3.47479829163288e-22,1.99116240605122,0.20420997847235,6.92135744489061e-24,3.47479829163288e-22
"Lilra6",510.107440754922,2.02815631793468,0.181876841833763,11.1512620160209,7.05978940551303e-29,4.95013501835721e-27,1.9961183365753,0.183245433639921,7.05978940551303e-29,4.95013501835721e-27
"Ugt1a5",39.2443987248316,2.42003185846881,0.662840533980907,3.65100161261188,0.000261219599634468,0.00133144429178925,1.99692057929813,0.742643740554614,0.000261219599634468,0.00133144429178925
"Ttc9",8.17927368477247,2.47903537284186,0.715381673160702,3.46533251528372,0.000529576265803545,0.00248196852580295,2.0054160697209,0.786564510295077,0.000529576265803545,0.00248196852580295
"P2ry14",195.972624481943,2.04837509491032,0.174226666999775,11.7569550642496,6.50377202061133e-32,5.51546233991168e-30,2.0207237178925,0.175565527591738,6.50377202061133e-32,5.51546233991168e-30
"Ccr1",2904.88978730707,2.03598266837947,0.109932558441669,18.5202882316231,1.41676533303775e-76,5.73607151450218e-74,2.0281585935104,0.110433169097492,1.41676533303775e-76,5.73607151450218e-74
"H2.Ob",41.2906214380025,2.16683070664341,0.369215080862629,5.8687491897158,4.39095078528006e-09,5.40302189275001e-08,2.03938961667747,0.378897953139449,4.39095078528006e-09,5.40302189275001e-08
"Ipcef1",13.7637928314783,2.32622402746598,0.555053211452497,4.19099282639691,2.7773644238366e-05,0.000176678666414461,2.04126813767542,0.588326938927821,2.7773644238366e-05,0.000176678666414461
"Gbp4",13.333339777677,2.74104614999343,0.861615978542081,3.18128518766735,0.00146623214459149,0.00600217861929802,2.04596711989772,1.02747042049802,0.00146623214459149,0.00600217861929802
"H2.DMa",860.283300030982,2.06278656493226,0.131041349539213,15.7414935986674,7.85670803157688e-56,1.72999197376002e-53,2.04669518143247,0.131810123412907,7.85670803157688e-56,1.72999197376002e-53
"Lifr",207.136904832073,2.08767267290888,0.202962641154149,10.2859948069128,8.14960997073108e-25,4.52591835144451e-23,2.0478955246356,0.205226399935447,8.14960997073108e-25,4.52591835144451e-23
"Cyp1b1",8.12568454951376,2.82294733999471,0.912244771541266,3.09450646148978,0.00197140640509182,0.00775141964242666,2.0674081333463,1.09218161224517,0.00197140640509182,0.00775141964242666
"Tnfsf8",143.845904434629,2.13368958473846,0.2671551748133,7.9867050534566,1.38593147673195e-15,3.51410625544701e-14,2.07114046973668,0.27276128965438,1.38593147673195e-15,3.51410625544701e-14
"Mmp8",14643.9234643292,2.08032277381735,0.0913973891627977,22.7612932149721,1.10925921903312e-114,1.2656647689168e-111,2.07190984353935,0.0915485623140622,1.10925921903312e-114,1.2656647689168e-111
"Fut7",259.177050244649,2.10969662148693,0.180343134614241,11.6982363980732,1.301298484977e-31,1.09614746878835e-29,2.08255191743249,0.18197307813683,1.301298484977e-31,1.09614746878835e-29
"Tiam2",83.3068848569047,2.88682159387308,0.893495879429705,3.23092882724391,0.0012338866016178,0.00517943502906522,2.08737576812822,1.16804998635721,0.0012338866016178,0.00517943502906522
"P2ry10",21.7721864783288,2.28363521058038,0.456475430067337,5.00275603057871,5.65164470080731e-07,5.00944863275653e-06,2.09324996304144,0.476019196849502,5.65164470080731e-07,5.00944863275653e-06
"Ptgfrn",617.355352605006,2.23604245490107,0.384713119281237,5.81223343534186,6.1644796612198e-09,7.44662023368332e-08,2.09721347600182,0.399811883786809,6.1644796612198e-09,7.44662023368332e-08
"Slc9a3r2",31.0885322698477,2.3150571378307,0.477365735894582,4.84965083112278,1.23678993496901e-06,1.02869121761405e-05,2.10904675461804,0.499192903279287,1.23678993496901e-06,1.02869121761405e-05
"Egfr",133.101274547692,2.16002390619342,0.233244450668077,9.26077297876331,2.0295752624097e-20,7.8379074210782e-19,2.11048076595307,0.236268502873681,2.0295752624097e-20,7.8379074210782e-19
"Ccdc88c",103.058799465181,2.18679397741821,0.267475452650645,8.17568100454594,2.94199411327585e-16,8.02716698167939e-15,2.12085249254036,0.272013060107711,2.94199411327585e-16,8.02716698167939e-15
"Nhsl2",717.459844110261,2.13401033352614,0.115065460646765,18.5460547546693,8.77620190240633e-77,3.6716703359034e-74,2.12178525861307,0.115427886095928,8.77620190240633e-77,3.6716703359034e-74
"Plppr3",6.28620304784817,2.91273743562569,0.953782928249378,3.05387876984953,0.00225903348525876,0.00870261794766196,2.12202013775142,1.13303801851785,0.00225903348525876,0.00870261794766196
"Tifab",2228.09362443485,2.14767626266099,0.1229423236439,17.4689740604033,2.46894446931587e-68,7.94556975240603e-66,2.13392589875821,0.123859362803894,2.46894446931587e-68,7.94556975240603e-66
"Rap1gap2",483.612580185755,2.16787701127654,0.168601498019352,12.8579937707772,7.75637308656193e-38,9.18398477447535e-36,2.1421411961633,0.170404415880889,7.75637308656193e-38,9.18398477447535e-36
"Hrh2",134.739317845454,2.19475150278573,0.196303313376192,11.180409872042,5.08545691604746e-29,3.58581852546695e-27,2.15993253857852,0.19759265056604,5.08545691604746e-29,3.58581852546695e-27
"Pla2g7",6365.43319961639,2.23043696444749,0.26471761698816,8.42572167966911,3.58533492353858e-17,1.0948792852879e-15,2.16350790372036,0.26821527871849,3.58533492353858e-17,1.0948792852879e-15
"Ocstamp",17.12352819704,2.44161478273421,0.53721466768633,4.5449518220523,5.49478207676213e-06,4.02597839144434e-05,2.18719256477981,0.568098109015514,5.49478207676213e-06,4.02597839144434e-05
"Clec4n",592.325705364666,2.44503991699689,0.50336962595653,4.85734496266176,1.18970223468949e-06,9.92156328743377e-06,2.18834471264796,0.573524417967253,1.18970223468949e-06,9.92156328743377e-06
"Sbk1",945.034425571375,2.27482379674771,0.309559613798112,7.34858067832875,2.00322540820938e-13,4.17649204292956e-12,2.18906818988673,0.317760424178187,2.00322540820938e-13,4.17649204292956e-12
"Cfh",1003.64693517307,2.22621568100767,0.199707601688057,11.1473757743334,7.37493683794611e-29,5.14237956961454e-27,2.18963733643928,0.201253549295311,7.37493683794611e-29,5.14237956961454e-27
"Rnase2b",6.19835457278407,3.12282010524145,1.03637631414076,3.01321060953669,0.00258499452110243,0.0097841574892511,2.20155129829245,1.28562356305569,0.00258499452110243,0.0097841574892511
"Ly6a",4218.78873546105,2.30488552121914,0.330538679691233,6.97311892021897,3.09990370373867e-12,5.73002818639528e-11,2.20553454084334,0.341897827355533,3.09990370373867e-12,5.73002818639528e-11
"Ak8",24.27493666475,2.38279011538678,0.441868094857327,5.39253714653499,6.94697321920422e-08,7.14926183182675e-07,2.21555229692216,0.454810287469346,6.94697321920422e-08,7.14926183182675e-07
"Fbxo32",37.0379633283748,2.31589995272378,0.336724042417697,6.87773862565765,6.08101087564761e-12,1.08413022017405e-10,2.21857757818106,0.342364492735809,6.08101087564761e-12,1.08413022017405e-10
"F5",26.5198868719812,2.49230157564767,0.562714659067681,4.42906815290182,9.46411148383334e-06,6.62118524156033e-05,2.22084073298457,0.593794220418944,9.46411148383334e-06,6.62118524156033e-05
"Trim30b",49.59687589712,2.35262208552769,0.364193582550724,6.45981202922493,1.04833115670182e-10,1.61442998132081e-09,2.2376374526867,0.372723201039379,1.04833115670182e-10,1.61442998132081e-09
"Prtg",11.9488549041964,2.59210083531198,0.643108126837477,4.03058323653722,5.56386211197834e-05,0.000331901299274906,2.2412960923847,0.686323975764408,5.56386211197834e-05,0.000331901299274906
"Sema4a",3147.27859904349,2.30424021170758,0.256974840900372,8.96679302780823,3.05273014395035e-19,1.09159020047638e-17,2.2467440148733,0.260593889872538,3.05273014395035e-19,1.09159020047638e-17
"Cbfa2t3",51.7186017100656,2.34564461275186,0.335620384999198,6.98898135391112,2.76889214097821e-12,5.16379870154793e-11,2.24772032153508,0.341742243877092,2.76889214097821e-12,5.16379870154793e-11
"Sema6d",74.204828212616,2.35617780541652,0.350153220007723,6.72899082682877,1.70843823931744e-11,2.87049643128155e-10,2.2494799503425,0.359010737064699,1.70843823931744e-11,2.87049643128155e-10
"Il4i1",31.8960770004882,2.50704162322147,0.530439098659175,4.72635148796286,2.28589834841458e-06,1.80618829000136e-05,2.25537136134439,0.573990130130191,2.28589834841458e-06,1.80618829000136e-05
"Ryr1",16.885851282437,2.53639060935128,0.56254345885343,4.508790511085,6.51982469695965e-06,4.72188804221238e-05,2.2700755778873,0.591682440992879,6.51982469695965e-06,4.72188804221238e-05
"Clmn",5.07377188539848,3.20197430003604,1.07208773002371,2.98667190227541,0.00282032226868427,0.0105791586354621,2.2843544308768,1.27257007321875,0.00282032226868427,0.0105791586354621
"Fabp7",802.439278262038,2.31339268530334,0.147027786949088,15.734390983552,8.78983528351845e-56,1.90209004557655e-53,2.29508898475775,0.147538710239523,8.78983528351845e-56,1.90209004557655e-53
"Nqo1",1303.77529085761,2.41881607872942,0.367981656969382,6.57319742144288,4.92460923133967e-11,7.90831107858366e-10,2.30565507002603,0.376737074264804,4.92460923133967e-11,7.90831107858366e-10
"Abca9",486.913187816411,2.33523639748645,0.125417955525771,18.6196337493844,2.22732167282981e-77,9.63969459161621e-75,2.32446323090446,0.125832543349658,2.22732167282981e-77,9.63969459161621e-75
"Cd2",3.78617095093498,3.43803273501405,1.19409003752318,2.87920728502628,0.00398676200413855,0.0142193378556246,2.32474118014771,1.4652187405145,0.00398676200413855,0.0142193378556246
"G430095P16Rik",36.5870902504451,2.41777814978588,0.329567321476166,7.33621931615186,2.19711880337644e-13,4.55802282664094e-12,2.32841217273965,0.333850816713537,2.19711880337644e-13,4.55802282664094e-12
"Axl",5762.098843128,2.3747634897768,0.242594122800995,9.78903966162801,1.25481998759568e-22,5.66519628212713e-21,2.32922062603327,0.245095174906221,1.25481998759568e-22,5.66519628212713e-21
"Klra2",640.215480175415,2.36962284726919,0.210837256450445,11.239108719033,2.62014255761168e-29,1.93443583768142e-27,2.33205424592572,0.213029336117802,2.62014255761168e-29,1.93443583768142e-27
"Amz1",1160.87674183199,2.37297587581553,0.138183353025153,17.1726609889368,4.25459988329549e-66,1.2714162651248e-63,2.35727155815842,0.138611415739269,4.25459988329549e-66,1.2714162651248e-63
"Hopx",139.730251627782,2.40689210121298,0.231331911333551,10.4044966703385,2.36502604896835e-25,1.35540830779004e-23,2.36305498942029,0.23353635255806,2.36502604896835e-25,1.35540830779004e-23
"Clec4a3",659.187097764234,2.38102408244688,0.140786449707454,16.912310008488,3.65111203686282e-64,1.04147970851512e-61,2.36419896395664,0.141223948299592,3.65111203686282e-64,1.04147970851512e-61
"Tlr5",333.061615270407,2.38995653917136,0.167013333297127,14.3099744911951,1.89582855599625e-46,3.01196762105176e-44,2.36740502994438,0.167760371522367,1.89582855599625e-46,3.01196762105176e-44
"S1pr4",51.7494052622451,2.46869544947921,0.33511936495024,7.36661532479858,1.750145482033e-13,3.66712453171889e-12,2.3781994623934,0.341496729779769,1.750145482033e-13,3.66712453171889e-12
"Gprc5c",22.7346264414964,2.66733808832966,0.583989382576566,4.56744277877338,4.93710392910923e-06,3.66226899611406e-05,2.39373224594091,0.614478844206283,4.93710392910923e-06,3.66226899611406e-05
"Krt7",3.36367644858608,3.67398252731061,1.31654673798374,2.79062066033236,0.00526070878633961,0.0180208291059911,2.42365738374006,1.5796978800001,0.00526070878633961,0.0180208291059911
"Plxdc2",118.222392445448,2.48868577385703,0.266467778266251,9.33953737314675,9.67559502829178e-21,3.8308641388041e-19,2.43174584863588,0.269855831859712,9.67559502829178e-21,3.8308641388041e-19
"Pltp",1190.43635553147,2.46683277156682,0.175531311328591,14.0535198700189,7.32984130637584e-45,1.10839564140148e-42,2.44190969142695,0.177118078888771,7.32984130637584e-45,1.10839564140148e-42
"Dnah2",5.74178036437298,3.07761759271037,0.917900917259592,3.35288649879406,0.000799734950776381,0.00357496321924963,2.44478561894867,0.997747713822197,0.000799734950776381,0.00357496321924963
"Tspan8",28.0260569941963,2.73103110974306,0.568846791512235,4.80099589290612,1.5787850742795e-06,1.28006017230504e-05,2.46284691485754,0.612426251459427,1.5787850742795e-06,1.28006017230504e-05
"Rnd3",1699.6386167702,2.47638244521691,0.128247900800831,19.3093409697421,4.48255755738323e-83,2.44611216968334e-80,2.46336344341613,0.128691740076337,4.48255755738323e-83,2.44611216968334e-80
"Sorl1",4722.05843959111,2.51191490408086,0.158908118477949,15.8073415514604,2.76907444631064e-56,6.20618810279371e-54,2.49200713370603,0.159670341400012,2.76907444631064e-56,6.20618810279371e-54
"Trp53i11",31.2334271590068,3.31204615187254,0.927122611210506,3.57239281172114,0.00035373428469866,0.00173833947034177,2.54185872781545,1.19126697459741,0.00035373428469866,0.00173833947034177
"Kctd14",20.4999356312407,2.91245007781823,0.692167141561637,4.20772657778479,2.57952712840326e-05,0.000165350587275737,2.54829533282131,0.741367832834917,2.57952712840326e-05,0.000165350587275737
"Thbs1",144.199372408006,2.65309460323433,0.317997802335847,8.34312244847628,7.23541772180687e-17,2.09243612503221e-15,2.57655025433031,0.322287342341607,7.23541772180687e-17,2.09243612503221e-15
"Naaa",1876.82965684962,2.59952048580791,0.163535605318067,15.8957462550861,6.7816040506228e-57,1.54756204435212e-54,2.58050546909011,0.164148804924828,6.7816040506228e-57,1.54756204435212e-54
"Dmkn",59.7552086327651,2.7102097699959,0.40833286363642,6.63725605100713,3.19576240774162e-11,5.24313908229609e-10,2.58073443900907,0.423275396006112,3.19576240774162e-11,5.24313908229609e-10
"F11r",1247.34933236062,2.60999139907908,0.194339768017098,13.4300427838807,4.03178505607676e-41,5.27113898321035e-39,2.58084706608586,0.195457523764418,4.03178505607676e-41,5.27113898321035e-39
"Fgr",1686.10681019281,2.62561823213268,0.137356309017009,19.1153813823546,1.88040447056429e-81,9.44038260402095e-79,2.61135166508438,0.138284427492865,1.88040447056429e-81,9.44038260402095e-79
"Adora2a",12.4666951197213,2.9556467483774,0.685100716092121,4.31417845428142,1.60197508107514e-05,0.000106892021491622,2.61250434800108,0.71684897698553,1.60197508107514e-05,0.000106892021491622
"Hsd11b1",15.1680804080441,2.92187550732378,0.641319317077626,4.55603851235642,5.21273829459645e-06,3.84175445305226e-05,2.61943508362737,0.67161324617302,5.21273829459645e-06,3.84175445305226e-05
"Adam19",219.929453664562,2.72010261933954,0.351775430654842,7.73249744666925,1.05456935777464e-14,2.48795112959202e-13,2.62766122760365,0.358606014084984,1.05456935777464e-14,2.48795112959202e-13
"Mcemp1",274.867827853886,2.67353974043977,0.189640122354753,14.097964646102,3.90881478776874e-45,5.98287004893725e-43,2.64701936930514,0.190594850883531,3.90881478776874e-45,5.98287004893725e-43
"P2ry13",538.971680135514,2.67119129730695,0.138752332985886,19.2515054689471,1.37119878560337e-82,7.1707983158783e-80,2.65765997713142,0.139188069363576,1.37119878560337e-82,7.1707983158783e-80
"Sell",67.1654552922804,2.78175017906531,0.402722532836323,6.90736165039934,4.93750083255789e-12,8.89104346476817e-11,2.66285188273346,0.410994832800329,4.93750083255789e-12,8.89104346476817e-11
"Ms4a4c",287.65742923358,2.92200876291842,0.556781770757807,5.24803238249239,1.53732279914065e-07,1.50272106324099e-06,2.68617767869819,0.593602961722667,1.53732279914065e-07,1.50272106324099e-06
"Abca6",28.5766838643023,2.81760398795881,0.417246872842348,6.75284626764215,1.44972531276235e-11,2.4489236070633e-10,2.69249377427546,0.423620830809078,1.44972531276235e-11,2.4489236070633e-10
"Tnxb",11.7697879193338,3.09543780889814,0.733110602181714,4.22233398301186,2.41785479611191e-05,0.000156023113347047,2.7172877500959,0.772490392173298,2.41785479611191e-05,0.000156023113347047
"Tsku",206.914495634737,2.98390999315057,0.604003057583059,4.94022332451561,7.80331451305023e-07,6.74049555769397e-06,2.72131067529599,0.635400016042101,7.80331451305023e-07,6.74049555769397e-06
"Nat8l",77.4249634801468,2.80807714808657,0.325399042069932,8.62964171690181,6.15444531385973e-18,1.96550745888686e-16,2.73176822641834,0.33142034268507,6.15444531385973e-18,1.96550745888686e-16
"Cd300lg",455.551162317092,2.75965941185297,0.145422338229759,18.976860401549,2.64963673399881e-80,1.27906117878535e-77,2.74444270929292,0.145989443718019,2.64963673399881e-80,1.27906117878535e-77
"Gpr34",40.9331329737026,2.95109695660601,0.534022972005915,5.5261610666691,3.27313662117049e-08,3.56916922087844e-07,2.74822446512427,0.552339580425558,3.27313662117049e-08,3.56916922087844e-07
"Ccr2",10394.3135170089,2.77702067568629,0.108149696251472,25.6775633398831,2.08191686602822e-145,5.22602771710403e-142,2.76887989945528,0.108335673522947,2.08191686602822e-145,5.22602771710403e-142
