NAME	TITLE	SCORE	
Tbc1d32	na	-0.1350135	
Tnni2	na	-0.13504177	
Lhx2	na	-0.1350489	
Rpl41	na	-0.1350878	
Mrps24	na	-0.1353942	
Med10	na	-0.13557358	
Uck2	na	-0.13560753	
Pclaf	na	-0.13575985	
Nxt1	na	-0.13589692	
Gnpat	na	-0.13594344	
Selenof	na	-0.13594778	
Mrpl17	na	-0.13595167	
Srp19	na	-0.13600302	
Ppt1	na	-0.13607779	
Cdc42	na	-0.13615118	
Oas1c	na	-0.13624397	
Hdgfl2	na	-0.13632607	
Esrra	na	-0.13649659	
Lrif1	na	-0.13663092	
Tyw3	na	-0.13667426	
Dmwd	na	-0.13685547	
Otos	na	-0.13706055	
Psme3	na	-0.13711232	
Xpnpep3	na	-0.13714102	
Pfdn6	na	-0.13738342	
Klhl18	na	-0.13745704	
Pip4k2b	na	-0.13748448	
Mff	na	-0.13781223	
Gcc1	na	-0.13782991	
X5430427O19Rik	na	-0.13788968	
Actr10	na	-0.13791919	
Med13	na	-0.13802186	
Mcm5	na	-0.13803579	
Nol6	na	-0.13813749	
Snrpf	na	-0.13814552	
Gm37988	na	-0.13824469	
Phrf1	na	-0.13837095	
Gm45799	na	-0.13841186	
Ddhd2	na	-0.13851653	
Ppm1b	na	-0.13853428	
Polk	na	-0.13860519	
Dhx30	na	-0.13873951	
Lats1	na	-0.13877364	
Plekhb2	na	-0.1388889	
Qk	na	-0.13904895	
Anp32e	na	-0.13918687	
Tet3	na	-0.13921033	
Gmds	na	-0.13931888	
Fn3krp	na	-0.13931888	
Rab3a	na	-0.1395596	
Rhbdl3	na	-0.13958725	
Nefh	na	-0.13958725	
Nqo2	na	-0.13961448	
Bcap29	na	-0.13974987	
Fam57b	na	-0.13976239	
Zmiz2	na	-0.1400421	
Rasal3	na	-0.14037229	
Ccno	na	-0.1403882	
Rsad2	na	-0.14043008	
Dcp1a	na	-0.14048009	
Praf2	na	-0.14048992	
Ubtd2	na	-0.14066496	
Hspa1a	na	-0.14079112	
Map1a	na	-0.14090262	
Sertad2	na	-0.14090645	
Srgap1	na	-0.14093053	
Itgb1bp2	na	-0.14093053	
Colec11	na	-0.14093053	
Rims2	na	-0.14093053	
Adam32	na	-0.14093053	
Mcc	na	-0.14093053	
Gm14412	na	-0.14093053	
X1700092M07Rik	na	-0.14093053	
Abcf3	na	-0.14114912	
Pafah1b2	na	-0.14117074	
Ranbp3	na	-0.1413218	
X4933434E20Rik	na	-0.14149581	
Pradc1	na	-0.14154552	
Dhx38	na	-0.14158067	
Srsf1	na	-0.14191405	
Nt5dc1	na	-0.14198783	
Rab3ip	na	-0.14204545	
Uqcrc1	na	-0.14213775	
Arpc2	na	-0.1422028	
Ubqln2	na	-0.14222477	
Glo1	na	-0.1423734	
Kcnq1	na	-0.14245081	
Xpo5	na	-0.14247352	
Ankrd46	na	-0.14252014	
Chordc1	na	-0.14261568	
Zfyve1	na	-0.14262092	
Rpl38	na	-0.14290105	
Dtnb	na	-0.14291407	
Fnbp1	na	-0.14295077	
Cand1	na	-0.14296246	
Pms1	na	-0.14304724	
Snx27	na	-0.14308505	
Gpr19	na	-0.14315256	
Ncbp1	na	-0.1431718	
Srpk2	na	-0.14320709	
Exd2	na	-0.14333194	
Eefsec	na	-0.14338821	
Foxj3	na	-0.14340085	
Mrpl58	na	-0.14346118	
Larp4b	na	-0.14363314	
Slc25a39	na	-0.14364772	
Rer1	na	-0.14380531	
Ube2a	na	-0.14395393	
Tubgcp2	na	-0.14409535	
Cacnb3	na	-0.14412338	
Slc12a4	na	-0.1444107	
Psma7	na	-0.14452522	
Ulbp1	na	-0.14454556	
Ccne1	na	-0.14460701	
Serpina3g	na	-0.1446162	
Exoc3l4	na	-0.1446813	
Dnajc7	na	-0.14474386	
Elac2	na	-0.14476223	
Zdhhc17	na	-0.14480409	
Hdac1	na	-0.14489548	
Nme2	na	-0.14517355	
Itm2c	na	-0.14525661	
Stard8	na	-0.14535436	
Rab23	na	-0.14550264	
Rbm48	na	-0.14563107	
Zmynd8	na	-0.14568378	
Aggf1	na	-0.14581701	
R3hcc1l	na	-0.14589413	
Pgrmc1	na	-0.1460396	
Fra10ac1	na	-0.14612131	
Cotl1	na	-0.14614527	
Tmem62	na	-0.14619882	
Nfu1	na	-0.14627185	
X4921536K21Rik	na	-0.14632878	
Mapkbp1	na	-0.14641744	
Rtkn2	na	-0.1464705	
Ovgp1	na	-0.14652474	
Nup214	na	-0.14689235	
Gm29609	na	-0.14720392	
Cdc14b	na	-0.1472682	
Zfp532	na	-0.14736354	
Pcdhga3	na	-0.14736354	
Dync1h1	na	-0.14737977	
Zfp369	na	-0.14760147	
Rnf149	na	-0.14763694	
Lars	na	-0.1477338	
Mki67	na	-0.14785516	
Gpatch11	na	-0.14795144	
Tbcc	na	-0.14795919	
Dhx33	na	-0.1481268	
Dele1	na	-0.14812844	
Cfl2	na	-0.14818355	
Mapk9	na	-0.14830928	
Mtg2	na	-0.14845939	
Ski	na	-0.14852263	
Apcdd1	na	-0.14858647	
Gm35315	na	-0.14859061	
Chmp2b	na	-0.14862385	
Atxn2	na	-0.14870858	
Ndrg2	na	-0.14872497	
Zfp74	na	-0.148908	
Fndc3a	na	-0.14913097	
Pnpo	na	-0.14914131	
Rlim	na	-0.1492249	
Platr25	na	-0.14949477	
Hbb.bt	na	-0.1495033	
Cox6a1	na	-0.14956985	
Trak1	na	-0.14959255	
Bag5	na	-0.14960198	
Fnip2	na	-0.14961164	
Rnf40	na	-0.14962772	
Ccnc	na	-0.14973576	
Gm20708	na	-0.14978665	
Rabgef1	na	-0.14982712	
Slc52a2	na	-0.14984499	
Ndufs6	na	-0.14987715	
Cactin	na	-0.14992416	
Snx6	na	-0.14993913	
Polr1d	na	-0.15045308	
Cacfd1	na	-0.15054452	
Gdi2	na	-0.15061246	
Sec61b	na	-0.15066144	
Ift20	na	-0.15066573	
Sumo3	na	-0.15081206	
Ess2	na	-0.15083168	
Zcchc3	na	-0.15084462	
Clcn1	na	-0.15108474	
Smim10l2a	na	-0.15108474	
Gm8994	na	-0.15108474	
Cdc42ep3	na	-0.15110913	
Cgas	na	-0.15118644	
Itgb1bp1	na	-0.15129855	
Rmc1	na	-0.15147245	
Arfgef1	na	-0.15150152	
Pex1	na	-0.15162721	
Polr2j	na	-0.15203062	
Mybl2	na	-0.15207036	
Snupn	na	-0.15207373	
Szrd1	na	-0.15211439	
Mccc2	na	-0.15230101	
Tyro3	na	-0.15239449	
Mex3d	na	-0.15239948	
Cript	na	-0.15240008	
Axin1	na	-0.15240735	
Pbrm1	na	-0.15246142	
Nufip1	na	-0.15261409	
Atg101	na	-0.15261628	
Snx2	na	-0.1530287	
Kcnb1	na	-0.15303208	
Pdrg1	na	-0.15320334	
Dnajb1	na	-0.15349151	
Oas1g	na	-0.15351947	
Pctp	na	-0.15354387	
Leprotl1	na	-0.153813	
Vps37c	na	-0.15381314	
Kctd9	na	-0.15392093	
Uspl1	na	-0.1540832	
Odf2	na	-0.15411085	
AW554918	na	-0.15421304	
Arfip2	na	-0.15453006	
Cul4b	na	-0.15460993	
Mib1	na	-0.15474379	
Ddx49	na	-0.15484336	
Caap1	na	-0.15489466	
Tor3a	na	-0.15493016	
Eif4a3	na	-0.15511893	
Trmo	na	-0.15519568	
Ccl5	na	-0.15519848	
Zfp653	na	-0.15524311	
Dhx29	na	-0.15533602	
Rab10	na	-0.15543444	
Trp53	na	-0.15549344	
Ftsj1	na	-0.1555897	
E2f7	na	-0.15560392	
Cdk5rap2	na	-0.15572505	
Zfp184	na	-0.15586884	
Ighv1.72	na	-0.15586884	
Tpm3.rs7	na	-0.15601799	
Gm32687	na	-0.15602258	
Med29	na	-0.15632516	
AC129217.1	na	-0.15635145	
Rbbp4	na	-0.15635796	
Plekhm1	na	-0.15637073	
Senp2	na	-0.1564299	
Nme1	na	-0.15643352	
Zfp46	na	-0.15644956	
Mtmr9	na	-0.1564782	
Krcc1	na	-0.15648472	
Cd300e	na	-0.15651579	
Cdc45	na	-0.15672396	
Ppm1a	na	-0.15676711	
Nif3l1	na	-0.15681744	
Ralgps1	na	-0.15687141	
Snrpe	na	-0.1570065	
Tmem74	na	-0.15713769	
Rwdd3	na	-0.15717809	
Slc16a1	na	-0.1572327	
Cdc23	na	-0.15739645	
Ufd1	na	-0.1574087	
Xcr1	na	-0.15749109	
Chka	na	-0.15750134	
Apba3	na	-0.15751575	
Lrsam1	na	-0.15762673	
Ddx54	na	-0.15762721	
Ptpre	na	-0.1577751	
X1700123O20Rik	na	-0.15795062	
Eif1b	na	-0.15806393	
Ctdp1	na	-0.15862069	
Capn7	na	-0.15864596	
Brd7	na	-0.15867944	
Gtf2e1	na	-0.15873016	
Unc119b	na	-0.15873016	
Tmem208	na	-0.1587517	
Phactr2	na	-0.15878023	
Zfp960	na	-0.15878542	
Rraga	na	-0.15887071	
X5830473C10Rik	na	-0.15891862	
Bhlhe41	na	-0.15897875	
Cnot7	na	-0.15897952	
Gm44790	na	-0.15901613	
Cnot6	na	-0.15923038	
Rasd2	na	-0.15932687	
Soga1	na	-0.15943608	
Fam120c	na	-0.15943976	
Sclt1	na	-0.1596127	
Tax1bp1	na	-0.15990345	
Zfp747	na	-0.15997277	
Scarf2	na	-0.16004333	
H3f3b	na	-0.16012561	
Derl2	na	-0.16014235	
Flot2	na	-0.16062002	
Gm4951	na	-0.16064638	
Mbd2	na	-0.16066808	
Ddost	na	-0.16071212	
Hist1h4h	na	-0.16081688	
Pdlim7	na	-0.1608882	
Coq2	na	-0.16120645	
Kidins220	na	-0.16123228	
Ctdnep1	na	-0.16137102	
Rps27a	na	-0.16148543	
Cnksr3	na	-0.16184011	
Tmem161b	na	-0.16193323	
Cox6b1	na	-0.1619943	
Ostc	na	-0.16211526	
Minpp1	na	-0.16216534	
Snx12	na	-0.16252546	
Ik	na	-0.1625417	
Elp2	na	-0.16260481	
Mcm3	na	-0.1627146	
Olfr1444	na	-0.16272064	
Cs	na	-0.16277154	
BC005624	na	-0.1627975	
Slc25a37	na	-0.16283739	
Snd1	na	-0.16284037	
Dlgap1	na	-0.16289008	
Tcap	na	-0.16289008	
Gpld1	na	-0.16289008	
Tbx19	na	-0.16289008	
Nexn	na	-0.16289008	
Tmem200b	na	-0.16289008	
Capn3	na	-0.16289008	
Syt11	na	-0.16289482	
Exosc8	na	-0.16297787	
Tbc1d22b	na	-0.16303335	
Tmem69	na	-0.16307075	
Gm9049	na	-0.16313332	
Phf23	na	-0.16320474	
Ulk4	na	-0.16331549	
Fam172a	na	-0.16354826	
Stk11	na	-0.1636508	
Romo1	na	-0.16373478	
Fam45a	na	-0.16375242	
Mea1	na	-0.16385101	
Czib	na	-0.16398515	
Ccdc25	na	-0.16400336	
Zfp808	na	-0.16401169	
Pop5	na	-0.16409537	
Coq8b	na	-0.16423893	
Lig3	na	-0.16443002	
X5730409E04Rik	na	-0.16448672	
Ncaph	na	-0.16456905	
Chst7	na	-0.16481759	
Glg1	na	-0.16495791	
Gosr1	na	-0.16534063	
Ubr5	na	-0.16560958	
Efnb3	na	-0.16561885	
Ttc39c	na	-0.165692	
Zcchc4	na	-0.16578749	
Tmem209	na	-0.16595423	
Psma2	na	-0.16600266	
Ccdc62	na	-0.16641355	
Paqr7	na	-0.16647083	
Pih1d1	na	-0.16647531	
Bdp1	na	-0.16653128	
Il11	na	-0.16666667	
Rundc3a	na	-0.16666667	
Hoxa2	na	-0.16666667	
Itga2	na	-0.16666667	
X1700016C15Rik	na	-0.16666667	
Tfap2a	na	-0.16666667	
Enox1	na	-0.16666667	
Mapk12	na	-0.16666667	
Ache	na	-0.16666667	
Dntt	na	-0.16666667	
Cubn	na	-0.16666667	
Crybb3	na	-0.16666667	
Abcc9	na	-0.16666667	
Acta1	na	-0.16666667	
Foxh1	na	-0.16666667	
Foxj1	na	-0.16666667	
Brsk1	na	-0.16666667	
Grin3b	na	-0.16666667	
Cd200r3	na	-0.16666667	
Dbil5	na	-0.16666667	
Maob	na	-0.16666667	
Ppp1r14c	na	-0.16666667	
Catsperd	na	-0.16666667	
X1700001O22Rik	na	-0.16666667	
Gm20715	na	-0.16666667	
Pla2g4f	na	-0.16666667	
Tmem121	na	-0.16666667	
Gp1ba	na	-0.16666667	
Slc29a4	na	-0.16666667	
Zfp786	na	-0.16666667	
Akr1b7	na	-0.16666667	
Cemip	na	-0.16666667	
Tead1	na	-0.16666667	
Nhs	na	-0.16666667	
Ear6	na	-0.16666667	
Cyp26b1	na	-0.16666667	
Cldn9	na	-0.16666667	
Krt86	na	-0.16666667	
Etnk2	na	-0.16666667	
X5730507C01Rik	na	-0.16666667	
Olfr1173	na	-0.16666667	
Zfp986	na	-0.16666667	
Gm17455	na	-0.16666667	
Catspere2	na	-0.16666667	
Ighv1.77	na	-0.16666667	
A730071L15Rik	na	-0.16666667	
Gm15013	na	-0.16666667	
Gm43720	na	-0.16666667	
Gm44511	na	-0.16666667	
Gm19410	na	-0.16666667	
Ilvbl	na	-0.1667625	
Tmem230	na	-0.16678886	
Prkch	na	-0.16684431	
Nudt22	na	-0.16685846	
Lrrc47	na	-0.16690856	
Golga7	na	-0.16696197	
Crcp	na	-0.16699411	
Slc25a42	na	-0.16700572	
Meak7	na	-0.16709511	
Urb1	na	-0.16720603	
Wdr74	na	-0.16726711	
Fancd2	na	-0.16739039	
Mrpl48	na	-0.16748768	
Rpgr	na	-0.16758329	
Naca	na	-0.1677102	
Fam120b	na	-0.167726	
Mrpl9	na	-0.16788322	
Ncoa5	na	-0.16806723	
Upf2	na	-0.16810758	
Psma1	na	-0.16825809	
R3hcc1	na	-0.16829532	
Scmh1	na	-0.16833246	
Csrp1	na	-0.16836205	
Mast2	na	-0.16841032	
Slc25a3	na	-0.16843894	
Orc5	na	-0.16847172	
D17H6S53E	na	-0.16849199	
Trim9	na	-0.16856977	
Enpp6	na	-0.16856977	
Trpm3	na	-0.16856977	
Ddx41	na	-0.16863775	
Ccar2	na	-0.1686476	
Pias4	na	-0.1687228	
Tmem258	na	-0.16884762	
Eif3d	na	-0.1691232	
Suz12	na	-0.16917723	
Abhd8	na	-0.16921034	
Ppp1r2	na	-0.16973872	
Slc30a6	na	-0.16977929	
Fbxo11	na	-0.16979957	
Zc3h18	na	-0.17031631	
Cdkl5	na	-0.1704261	
Setd3	na	-0.17093089	
Dlg3	na	-0.17095105	
Zfp787	na	-0.17098114	
Ppp1r16a	na	-0.17109296	
Btg3	na	-0.17120878	
C1galt1	na	-0.171278	
Myzap	na	-0.17133644	
Cops7b	na	-0.17135863	
Tmem70	na	-0.1714211	
Xrcc6	na	-0.17142858	
Bcl7b	na	-0.17143933	
Raly	na	-0.17169444	
X2510039O18Rik	na	-0.17172693	
Selenos	na	-0.17182618	
Mis12	na	-0.17186251	
Rab7	na	-0.17191549	
Snrpd1	na	-0.17237532	
Gltp	na	-0.1724983	
Slc35b4	na	-0.17251293	
AI854703	na	-0.17271319	
Hist1h2af	na	-0.17271319	
Ireb2	na	-0.17293233	
Ovca2	na	-0.17295597	
Ltbp3	na	-0.17304823	
Icam2	na	-0.17308114	
Tcaf2	na	-0.17320508	
Dlg1	na	-0.17329364	
C1d	na	-0.17338642	
Vps35l	na	-0.17339772	
Acy1	na	-0.17344448	
Tsg101	na	-0.173454	
Polr1e	na	-0.17356767	
Tmem63b	na	-0.17358893	
Ralb	na	-0.17363155	
Fmr1nb	na	-0.17375652	
Arid3b	na	-0.17376195	
Zfp24	na	-0.17376682	
Thap7	na	-0.17386428	
Troap	na	-0.17390317	
Patz1	na	-0.1739914	
Phf11c	na	-0.17406256	
Trim68	na	-0.17412935	
Serpinb9	na	-0.17449376	
Cmpk2	na	-0.17449519	
S1pr1	na	-0.1745637	
Adgrg3	na	-0.17465766	
Akap11	na	-0.17484544	
Ccdc71	na	-0.17487778	
Prcc	na	-0.17488205	
Snw1	na	-0.17492175	
Ehd3	na	-0.17496814	
Rad51ap1	na	-0.17506404	
Cpsf2	na	-0.17518206	
Rasl11a	na	-0.17541419	
Podxl2	na	-0.17541419	
Zfp987	na	-0.17541419	
Uba2	na	-0.17582716	
Ube2j1	na	-0.17606731	
Rabggta	na	-0.17614424	
Rpl35	na	-0.17617856	
Cryz	na	-0.17635156	
Fam229b	na	-0.17643741	
Top2a	na	-0.17658363	
Pip4k2c	na	-0.17693663	
Ppp1r8	na	-0.17699115	
X2310011J03Rik	na	-0.17705736	
Actr2	na	-0.17719325	
Gm28285	na	-0.1772159	
C330018D20Rik	na	-0.1772288	
Thoc6	na	-0.17739816	
Cdc37	na	-0.1774577	
Gm14326	na	-0.17764093	
Anapc16	na	-0.17769003	
Thumpd3	na	-0.17771998	
G3bp1	na	-0.17784	
Exoc3l2	na	-0.17791107	
Rfk	na	-0.17798354	
Gria3	na	-0.17800485	
Dcaf10	na	-0.17809348	
Lif	na	-0.17815824	
Ccdc36	na	-0.1782314	
Tspan31	na	-0.17823786	
Tmem150a	na	-0.17834887	
Zfp677	na	-0.17835179	
Btf3	na	-0.17840038	
Myl6	na	-0.17848821	
Gpi1	na	-0.17849082	
Nucks1	na	-0.17849168	
Ccnk	na	-0.17850871	
Fopnl	na	-0.17854121	
Hnrnpa2b1	na	-0.17861879	
Tbrg1	na	-0.17863631	
Hpdl	na	-0.1786479	
Srp14	na	-0.17865118	
Psma6	na	-0.17878363	
Guf1	na	-0.17885745	
Arhgap25	na	-0.17894801	
Malsu1	na	-0.17901234	
Dctn2	na	-0.17903824	
Cdip1	na	-0.17917512	
Mtus2	na	-0.17940004	
Sra1	na	-0.17953862	
Rab35	na	-0.1795607	
Rpe	na	-0.17984694	
Gle1	na	-0.17985612	
Rpl36al	na	-0.18002571	
Sec61a1	na	-0.18004802	
Eno1	na	-0.18015769	
Nbr1	na	-0.18027486	
Cox4i1	na	-0.18036382	
Gtf2b	na	-0.18045774	
Mob2	na	-0.1804726	
Syap1	na	-0.18054025	
Fam76a	na	-0.18057784	
Elob	na	-0.18070585	
Pyurf	na	-0.18072289	
Slc2a9	na	-0.18083756	
Tgfbr2	na	-0.18102156	
Pabpc1	na	-0.18106991	
Aebp2	na	-0.1811897	
Adgrg7	na	-0.18141732	
Tgoln1	na	-0.1816203	
Bcas2	na	-0.18166427	
Rad23a	na	-0.18191092	
Sec23ip	na	-0.182103	
Asb6	na	-0.18217684	
Tcof1	na	-0.18217973	
Gm38431	na	-0.18224673	
Zscan22	na	-0.18230432	
Plk3	na	-0.18237935	
Gm6710	na	-0.18245278	
Fam104a	na	-0.1826793	
Mrpl37	na	-0.1826923	
Ddt	na	-0.18278575	
Klhdc3	na	-0.18287154	
Otub1	na	-0.18289542	
Nubp2	na	-0.1829973	
Hoxa3	na	-0.1830596	
Etnk1	na	-0.18307436	
Dus1l	na	-0.18312623	
Trim23	na	-0.18317503	
Ctif	na	-0.18330513	
Slc13a2	na	-0.1834376	
Ocrl	na	-0.18350409	
Cdkn2c	na	-0.18354672	
D5Ertd579e	na	-0.18358208	
Lrig3	na	-0.18364328	
Nt5c2	na	-0.18370834	
Cenpt	na	-0.1838645	
Cuta	na	-0.18389301	
Abcb8	na	-0.18391013	
Trim28	na	-0.18394922	
Slc25a40	na	-0.18398905	
Vps11	na	-0.18402778	
Anapc13	na	-0.18403319	
Mrps23	na	-0.18404436	
Slc25a15	na	-0.18418202	
Nt5m	na	-0.18431832	
Commd5	na	-0.18471338	
Cul9	na	-0.18473652	
Lbx2	na	-0.18482867	
Piwil4	na	-0.18482867	
Tent4b	na	-0.18483141	
Prkaca	na	-0.18484794	
Snx18	na	-0.18491714	
Ggcx	na	-0.18494484	
Arl15	na	-0.1850095	
Ddx19a	na	-0.18501805	
Gmppa	na	-0.18504241	
Ppp2r2d	na	-0.1850521	
Tab2	na	-0.18510728	
Ccdc112	na	-0.18514821	
Umad1	na	-0.18525112	
Bcs1l	na	-0.18532573	
Ankib1	na	-0.1853324	
Vps4a	na	-0.18591452	
Hnmt	na	-0.18595706	
Xpo4	na	-0.18596749	
Gdpgp1	na	-0.18597998	
Fam111a	na	-0.18599701	
Mtif3	na	-0.18604651	
Trim46	na	-0.18611144	
Hmox2	na	-0.18613675	
Sema5a	na	-0.1862437	
Sepsecs	na	-0.18625394	
Rheb	na	-0.18627372	
Gpr68	na	-0.18632017	
Ints1	na	-0.18636848	
Smcr8	na	-0.18649635	
Mrpl45	na	-0.1864979	
Lsm12	na	-0.18684603	
Cxcl16	na	-0.18686394	
Msh6	na	-0.1869806	
Tymp	na	-0.1869808	
Ppp1r7	na	-0.18712993	
Ttl	na	-0.18727162	
Atr	na	-0.18728024	
Snx33	na	-0.18743667	
Pfkfb2	na	-0.1874574	
Ppm1l	na	-0.1875685	
Nat9	na	-0.18756919	
Clec11a	na	-0.18759951	
Mfhas1	na	-0.18762103	
Ddx20	na	-0.18762344	
Rabif	na	-0.18768047	
Gipc1	na	-0.18770078	
Ppat	na	-0.18794608	
Aar2	na	-0.18796992	
Bloc1s2	na	-0.18796992	
Mpp1	na	-0.18838203	
Cbx5	na	-0.18839972	
Mesd	na	-0.18847007	
Snapc1	na	-0.18853696	
Dstn	na	-0.18859094	
Dhdh	na	-0.18872215	
Brms1	na	-0.18891004	
Dennd2d	na	-0.18926081	
Tfpt	na	-0.18932039	
Swap70	na	-0.18932696	
Hip1	na	-0.18940292	
Elavl1	na	-0.18946792	
BC003965	na	-0.1898223	
Dnajc6	na	-0.1898532	
Chst10	na	-0.18989795	
Imp3	na	-0.18995929	
Mpst	na	-0.19034724	
Bola3	na	-0.1903652	
Zfp229	na	-0.19061294	
Lonrf1	na	-0.19065776	
Txndc11	na	-0.1906731	
Zfp422	na	-0.19069767	
Ilf2	na	-0.19075145	
Smurf1	na	-0.19078201	
Siae	na	-0.19095963	
Ivd	na	-0.19102325	
Bud23	na	-0.19107075	
Apool	na	-0.19111332	
Tuba1a	na	-0.19121665	
Ube2d3	na	-0.19121951	
Coq3	na	-0.19161983	
Mpz	na	-0.1916208	
Sars2	na	-0.19165453	
Impa1	na	-0.1916683	
Sdha	na	-0.19174273	
Syvn1	na	-0.19176969	
Tmed9	na	-0.19178207	
Foxo4	na	-0.19197208	
Ccdc14	na	-0.19202417	
a	na	-0.19210784	
Rrp8	na	-0.19212523	
AU022252	na	-0.1921733	
Fbl	na	-0.1923077	
Myl12a	na	-0.19242902	
Gm49336	na	-0.1924444	
Nbn	na	-0.1925963	
Sfxn4	na	-0.19269368	
Tmem254a	na	-0.19270183	
Fanci	na	-0.19282514	
Adprhl2	na	-0.19299136	
Gm20604	na	-0.19302323	
Anxa9	na	-0.19304244	
Hoxb7	na	-0.19327526	
Nom1	na	-0.19335434	
Ints2	na	-0.19343856	
Rpusd4	na	-0.19344819	
Phax	na	-0.19366197	
Tmem245	na	-0.19384848	
Mlf1	na	-0.19404022	
Phf5a	na	-0.19409038	
Pusl1	na	-0.19427402	
Tlr13	na	-0.19433005	
Anapc5	na	-0.19444644	
Exosc10	na	-0.19449817	
Ccdc57	na	-0.19451864	
Polr2d	na	-0.19467553	
Nlk	na	-0.19483316	
Dnajc9	na	-0.19485469	
Cetn2	na	-0.19516729	
Cables1	na	-0.19536632	
Tor2a	na	-0.1954023	
Bag6	na	-0.19544372	
Appl1	na	-0.19557823	
Hmga1b	na	-0.19567189	
Apmap	na	-0.1956725	
Asb7	na	-0.19571488	
Btbd6	na	-0.19583336	
Mpp7	na	-0.19583395	
Klhl7	na	-0.19584867	
Pecam1	na	-0.19594714	
Ctsk	na	-0.195998	
Rnf26	na	-0.19603136	
Plekhm2	na	-0.1960491	
Ass1	na	-0.1961375	
Tbcel	na	-0.19616027	
Gm14403	na	-0.19616075	
Rpl3l	na	-0.1961902	
Zfp442	na	-0.19635938	
Adam9	na	-0.1964566	
Rnft2	na	-0.19664325	
Eif3j2	na	-0.19686353	
Ephb3	na	-0.19688134	
Dynll1	na	-0.19695884	
Vps41	na	-0.19766472	
Mrpl40	na	-0.19771709	
Rcn3	na	-0.19795771	
Txn2	na	-0.19797297	
Tpst1	na	-0.1979775	
Mettl25	na	-0.1980198	
Zfp59	na	-0.19816612	
Frs3	na	-0.19827965	
Serac1	na	-0.19830029	
Sypl	na	-0.1983689	
Zfp444	na	-0.1984127	
Nup85	na	-0.1985313	
Rlf	na	-0.19861287	
A030005L19Rik	na	-0.19867985	
Fh1	na	-0.19888496	
Eef1aknmt	na	-0.198939	
Samd8	na	-0.19909722	
Cep250	na	-0.19942538	
Phka2	na	-0.19943908	
Cd151	na	-0.19948931	
Abca13	na	-0.19952437	
Nab2	na	-0.19958201	
Npepl1	na	-0.19968589	
Rtl8b	na	-0.19980624	
Pycr1	na	-0.20000401	
Ppargc1b	na	-0.20040074	
Taok3	na	-0.20044434	
Gns	na	-0.20045996	
Aars2	na	-0.20046711	
Impact	na	-0.20049201	
Ltn1	na	-0.20051923	
Tbc1d10a	na	-0.20058352	
Trmt44	na	-0.20067835	
Tlk1	na	-0.20074074	
Tgfbr3l	na	-0.20081012	
Psmb4	na	-0.20099282	
Tg	na	-0.20107618	
Naa30	na	-0.20108695	
Gm28041	na	-0.20116106	
Traip	na	-0.20124224	
Wls	na	-0.20127639	
Hnrnpl	na	-0.20137739	
Ahi1	na	-0.20137951	
Fxr2	na	-0.20149401	
Tmbim4	na	-0.20160554	
Taf5	na	-0.20166571	
Zxdb	na	-0.20169851	
Cenpe	na	-0.20182759	
Nup50	na	-0.20186102	
Adh5	na	-0.20197788	
Maneal	na	-0.20227492	
Ostf1	na	-0.20231868	
Col4a6	na	-0.20234309	
Supt16	na	-0.20251885	
Dhx37	na	-0.20257671	
Alcam	na	-0.20260732	
Ltv1	na	-0.20268558	
Mzt1	na	-0.20268819	
Cd83	na	-0.20269918	
Zfp947	na	-0.20270512	
Lrrc58	na	-0.20280285	
Zc3h13	na	-0.20285371	
Ilf3	na	-0.20297602	
Vwa1	na	-0.20307395	
Uhmk1	na	-0.20316195	
Pphln1	na	-0.20319028	
Ergic2	na	-0.20319149	
Ddx55	na	-0.20321761	
Fkrp	na	-0.20324123	
Ggps1	na	-0.20325203	
Vsig8	na	-0.20331937	
Pdcl3	na	-0.20336412	
Chrm4	na	-0.20346484	
Greb1l	na	-0.20346484	
Ap3m1	na	-0.20352556	
Rnf2	na	-0.20352975	
Terf1	na	-0.20353985	
Gm20521	na	-0.20356171	
Coq10b	na	-0.20365752	
Acat2	na	-0.20376176	
Zfp772	na	-0.20376176	
Exoc1	na	-0.20416024	
Gpatch3	na	-0.20432693	
Gnai3	na	-0.2043607	
Arhgap18	na	-0.20442422	
Lipo3	na	-0.20450553	
Gm20661	na	-0.20461391	
Ttc13	na	-0.20463789	
Chmp7	na	-0.20471625	
X2610318N02Rik	na	-0.20480612	
Ecd	na	-0.20481668	
Tarbp1	na	-0.20483711	
Cbfa2t2	na	-0.20494215	
Upp1	na	-0.20502935	
Dynlt1b	na	-0.20506686	
Arl5b	na	-0.20522955	
Hdhd2	na	-0.2054436	
Nasp	na	-0.20564763	
Mosmo	na	-0.20565553	
Orc4	na	-0.20597446	
Cpne8	na	-0.20608859	
Zfp629	na	-0.20616789	
Uqcrq	na	-0.20632045	
Abcb6	na	-0.20632988	
Iqck	na	-0.20633002	
Dynlt1a	na	-0.20637755	
Zranb2	na	-0.20646937	
Msl3	na	-0.20665902	
Bloc1s6	na	-0.20669155	
Parvb	na	-0.2066932	
Pibf1	na	-0.20687461	
Mras	na	-0.20688221	
Ddx51	na	-0.20689656	
Amacr	na	-0.20694466	
Fhdc1	na	-0.20702909	
Acads	na	-0.20703347	
Mmp12	na	-0.2070749	
Pax6	na	-0.20710678	
Efna4	na	-0.20710678	
Pcolce	na	-0.20710678	
Eny2	na	-0.2071949	
X2210418O10Rik	na	-0.20738603	
